graph_ordinal	arm	cycle	phase	topology_digest	n_tokens	n_outputs	n_kv	n_rs	action	executable	reset	change_reason	change_categories	change_node	change_op	change_name	host_us	device_ms
453	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	capture	reinstantiate	0	none	-	-1	-	-	4635	7.7797
454	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	681	4.0230
455	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	699	3.8056
456	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	689	3.7753
457	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	701	3.9739
458	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	701	4.0453
459	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	710	3.7923
460	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	698	3.9346
461	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	709	3.9490
462	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	690	3.9668
463	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	784	3.9048
464	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	686	4.0485
465	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	701	3.7759
466	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	677	3.8014
467	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	680	3.8638
468	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	680	3.9708
469	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	738	4.0545
470	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	705	3.7852
471	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	692	3.7974
472	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	710	3.8750
473	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	691	3.8141
474	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	874	3.9947
475	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	701	4.0228
476	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	686	3.7756
477	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	691	3.7895
478	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	691	3.8034
479	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	700	4.0712
480	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	695	4.0063
481	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	698	4.0955
482	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	668	3.7767
483	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	697	3.7875
484	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	707	3.8694
485	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	671	3.8157
486	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	693	4.0737
487	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	658	4.0226
488	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1707	4.0700
489	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	851	3.9729
490	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1705	4.0484
491	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1048	3.9792
492	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1682	4.0930
493	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1295	4.0639
494	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	705	3.9978
495	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	767	4.1205
496	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	694	4.1279
497	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	667	3.7826
498	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	658	3.7828
499	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1692	4.3167
500	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	683	3.8256
501	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1685	4.8418
502	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1701	3.8361
503	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	722	3.7885
504	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1694	4.0452
505	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	718	4.0403
506	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	721	3.7796
507	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	676	3.7974
508	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	691	3.8328
509	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	752	3.9916
510	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1115	4.1094
511	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	718	4.0622
512	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	718	4.0191
513	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	660	3.7669
514	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	697	3.8006
515	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	680	3.8105
516	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	717	4.0682
517	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	756	3.9933
518	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	750	4.0617
519	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	738	4.0416
520	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	723	3.7918
521	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	694	3.8027
522	fixed	4	T0	802ba1f19f5ea689	-1	-1	256	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	4590	5.0530
523	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	3881	4.3343
524	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	capture	update	0	none	-	-1	-	-	3496	6.8410
525	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	695	4.0367
526	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	742	3.7941
527	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	693	3.7719
528	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	684	3.7866
529	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	893	3.8390
530	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	682	4.0328
531	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	710	4.0320
532	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	713	3.9536
533	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	685	3.8948
534	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	697	3.7665
535	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	694	4.0356
536	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	680	3.9941
537	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	708	3.8717
538	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	680	3.7507
539	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	683	3.7791
540	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	684	3.7867
541	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	699	3.7816
542	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	701	4.0794
543	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	694	3.9139
544	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	693	3.7653
545	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	683	4.0398
546	fixed	4	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	690	3.7791
547	fixed	4	T1	94dc22ce3d23b91b	-1	-1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	4364	5.1434
548	fixed	4	T1	d8f873be867a8271	-1	-1	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	5450	16.9547
549	fixed	4	T1	79cc5f245f480542	-1	-1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4544	5.1333
550	fixed	4	T1	bcd06391008a2d68	-1	-1	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4052	4.9840
551	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4362	4.7690
552	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	capture	reinstantiate	0	none	-	-1	-	-	5604	9.0504
553	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	769	4.2551
554	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	762	4.4056
555	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	719	4.1067
556	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	735	4.3328
557	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	724	4.2513
558	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	731	4.2332
559	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	706	4.2767
560	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	813	4.2302
561	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	739	4.3475
562	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	731	4.2924
563	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	713	4.3431
564	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	984	4.2405
565	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	731	4.2101
566	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	718	4.2965
567	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	727	4.2184
568	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	786	4.2902
569	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	695	4.3145
570	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	889	4.3102
571	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	712	4.3210
572	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	727	4.0884
573	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	735	4.2665
574	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	773	4.2979
575	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1584	4.1243
576	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	757	4.0742
577	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	748	4.1242
578	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	727	4.0978
579	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	929	4.3154
580	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	943	4.1843
581	fixed	4	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	716	4.4382
582	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	3760	4.4665
583	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	capture	reinstantiate	0	none	-	-1	-	-	5585	9.0068
584	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	727	4.0692
585	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	893	3.8042
586	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	720	3.7978
587	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	967	3.8743
588	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	772	3.8715
589	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	734	4.0654
590	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	704	4.0980
591	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	763	4.0002
592	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	717	3.7749
593	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	719	3.8083
594	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	730	3.8058
595	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	740	4.0729
596	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	718	4.1276
597	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	810	3.9915
598	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	733	3.8822
599	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	799	3.9891
600	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	732	3.7908
601	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	718	3.8661
602	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	724	3.8269
603	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	716	4.0592
604	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	708	4.0839
605	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	903	4.2040
606	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	669	3.9636
607	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	732	4.1170
608	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	735	4.1759
609	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	764	4.0653
610	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	747	3.8977
611	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	633	4.0952
612	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	791	4.1156
613	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	765	4.0885
614	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	740	3.9235
615	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	739	3.7949
616	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	730	3.7892
617	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	769	3.7757
618	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	768	3.8179
619	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	708	4.0737
620	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	835	3.9068
621	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	717	3.7901
622	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	709	4.1481
623	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	728	4.0295
624	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	699	3.8112
625	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	847	5.0829
626	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	709	3.8362
627	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	696	3.9769
628	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	736	4.0592
629	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	702	4.1048
630	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	696	4.0090
631	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	968	3.8323
632	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	732	3.7921
633	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	708	3.8093
634	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	705	4.1326
635	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	738	4.1111
636	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	723	3.9814
637	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	720	3.7798
638	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	733	3.8424
639	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	688	3.8459
640	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	752	3.8451
641	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	702	4.0751
642	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1087	4.0768
643	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	874	4.0820
644	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	711	4.0012
645	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	692	4.0228
646	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	671	3.9980
647	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	708	3.8182
648	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	687	3.8784
649	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	698	4.0360
650	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	691	4.0222
651	fixed	4	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	660	4.0036
652	fixed	5	T0	802ba1f19f5ea689	-1	-1	256	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	4823	5.6074
653	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4616	4.9156
654	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	capture	update	0	none	-	-1	-	-	2686	5.9067
655	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	759	3.8080
656	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	695	4.3271
657	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	720	4.0347
658	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	715	3.8416
659	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	715	4.0333
660	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	706	4.0670
661	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	691	4.1006
662	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	706	4.0645
663	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	697	3.9131
664	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	719	3.9154
665	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	691	3.7599
666	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	793	4.0670
667	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	702	4.0742
668	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	687	4.1100
669	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	690	3.9643
670	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	692	3.9154
671	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	731	4.0502
672	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	703	3.8465
673	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	722	3.8564
674	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	720	4.0058
675	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	702	3.9749
676	fixed	5	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	715	3.7633
677	fixed	5	T1	94dc22ce3d23b91b	-1	-1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	4490	5.1914
678	fixed	5	T1	d8f873be867a8271	-1	-1	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	5504	18.5086
679	fixed	5	T1	79cc5f245f480542	-1	-1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4582	4.9900
680	fixed	5	T1	bcd06391008a2d68	-1	-1	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4553	4.8663
